date,ticker,price
2000-12-26,MSFT,16.021624
2000-12-27,MSFT,15.872089
2000-12-28,MSFT,15.231224
2000-12-29,MSFT,14.825343
2001-01-02,MSFT,14.825343
2001-01-03,MSFT,16.384781
2001-01-04,MSFT,16.555678
2001-01-05,MSFT,16.790662
2001-01-08,MSFT,16.726575
2001-01-09,MSFT,17.709235
2001-01-10,MSFT,18.072392
2001-01-11,MSFT,18.798705000000002
2001-01-12,MSFT,18.286013
2001-01-16,MSFT,17.965581
2001-01-17,MSFT,18.093754
2001-01-18,MSFT,18.969603
2001-01-19,MSFT,20.849473
2001-01-22,MSFT,20.550403
2001-01-23,MSFT,20.699938
2001-01-24,MSFT,21.5117
2001-01-25,MSFT,21.127181
2001-01-26,MSFT,21.874857
2001-01-29,MSFT,22.045754
2001-01-30,MSFT,21.661235
2001-01-31,MSFT,20.870835
2001-02-01,MSFT,21.319441
2001-02-02,MSFT,20.785387
2001-02-05,MSFT,21.169906
2001-02-06,MSFT,21.383527
2001-02-07,MSFT,22.109841
2001-02-08,MSFT,21.276716
2001-02-09,MSFT,20.208608
2001-02-12,MSFT,20.080435
2001-02-13,MSFT,19.888176
2001-02-14,MSFT,19.952262
2001-02-15,MSFT,20.101797
2001-02-16,MSFT,19.589105
2001-02-20,MSFT,19.097776
2001-02-21,MSFT,19.225948
2001-02-22,MSFT,18.862792
2001-02-23,MSFT,19.396846
2001-02-26,MSFT,20.358143
2001-02-27,MSFT,20.294057
2001-02-28,MSFT,20.165884
2001-03-01,MSFT,20.288718
2001-03-02,MSFT,19.375484
2001-03-05,MSFT,19.63183
2001-03-06,MSFT,20.315419
2001-03-07,MSFT,20.742662
2001-03-08,MSFT,20.251332
2001-03-09,MSFT,19.375484
2001-03-12,MSFT,17.751959
2001-03-13,MSFT,18.520997
2001-03-14,MSFT,18.456911
2001-03-15,MSFT,18.3501
2001-03-16,MSFT,18.64917
2001-03-19,MSFT,18.563721
2001-03-20,MSFT,18.008305
2001-03-21,MSFT,17.111094
2001-03-22,MSFT,18.456911
2001-03-23,MSFT,19.332759
2001-03-26,MSFT,19.161862
2001-03-27,MSFT,19.909538
2001-03-28,MSFT,18.990965
2001-03-29,MSFT,18.926878
2001-03-30,MSFT,18.691894
2001-04-02,MSFT,19.076413
2001-04-03,MSFT,18.243289
2001-04-04,MSFT,17.751959
2001-04-05,MSFT,19.396846
2001-04-06,MSFT,19.204586
2001-04-09,MSFT,19.533564
2001-04-10,MSFT,20.398304
2001-04-11,MSFT,20.52135
2001-04-12,MSFT,21.252791
2001-04-16,MSFT,20.777696
2001-04-17,MSFT,21.013534
2001-04-18,MSFT,22.363623
2001-04-19,MSFT,23.255708
2001-04-20,MSFT,23.58383
2001-04-23,MSFT,23.327484
2001-04-24,MSFT,23.088229
2001-04-25,MSFT,23.819669
2001-04-26,MSFT,23.628263
2001-04-27,MSFT,22.941257
2001-04-30,MSFT,23.156587
2001-05-01,MSFT,23.983729
2001-05-02,MSFT,23.843595
2001-05-03,MSFT,23.423186
2001-05-04,MSFT,24.181971
2001-05-07,MSFT,24.3973
2001-05-08,MSFT,24.629721
2001-05-09,MSFT,24.062343
2001-05-10,MSFT,23.925625
2001-05-11,MSFT,23.720549
2001-05-14,MSFT,23.488128
2001-05-15,MSFT,23.334319
2001-05-16,MSFT,23.638519
2001-05-17,MSFT,23.30014
2001-05-18,MSFT,23.272796
2001-05-21,MSFT,23.512054
2001-05-22,MSFT,24.03158
2001-05-23,MSFT,23.823085
2001-05-24,MSFT,24.513512
2001-05-25,MSFT,24.236659
2001-05-29,MSFT,24.041834
2001-05-30,MSFT,23.648772
2001-05-31,MSFT,23.645353
2001-06-01,MSFT,24.041834
2001-06-04,MSFT,24.192224
2001-06-05,MSFT,24.81429
2001-06-06,MSFT,24.73226
2001-06-07,MSFT,25.183429
2001-06-08,MSFT,25.015951
2001-06-11,MSFT,24.65023
2001-06-12,MSFT,24.636558
2001-06-13,MSFT,24.161464
2001-06-14,MSFT,23.549651
2001-06-15,MSFT,23.24887
2001-06-18,MSFT,22.859225
2001-06-19,MSFT,23.009615
2001-06-20,MSFT,23.723967
2001-06-21,MSFT,23.870936
2001-06-22,MSFT,23.525726
2001-06-25,MSFT,23.53256
2001-06-26,MSFT,23.973476
2001-06-27,MSFT,24.31527
2001-06-28,MSFT,24.862141
2001-06-29,MSFT,24.951009
2001-07-02,MSFT,24.130701
2001-07-03,MSFT,24.086269
2001-07-05,MSFT,23.416352
2001-07-06,MSFT,22.578953
2001-07-09,MSFT,22.452491
2001-07-10,MSFT,22.03892
2001-07-11,MSFT,22.729344
2001-07-12,MSFT,24.472496
2001-07-13,MSFT,24.383628
2001-07-16,MSFT,24.328943
2001-07-17,MSFT,24.547691
2001-07-18,MSFT,24.120448
2001-07-19,MSFT,24.804037
2001-07-20,MSFT,23.645353
2001-07-23,MSFT,22.931001
2001-07-24,MSFT,22.66782
2001-07-25,MSFT,23.064303
2001-07-26,MSFT,22.760104
2001-07-27,MSFT,22.377295
2001-07-30,MSFT,22.490088
2001-07-31,MSFT,22.623388
2001-08-01,MSFT,22.71909
2001-08-02,MSFT,23.054047
2001-08-03,MSFT,22.862643
2001-08-06,MSFT,22.602879
2001-08-07,MSFT,22.678074
2001-08-08,MSFT,22.168801
2001-08-09,MSFT,22.22007
2001-08-10,MSFT,22.394384
2001-08-13,MSFT,22.500342
2001-08-14,MSFT,22.110696
2001-08-15,MSFT,21.601421
2001-08-16,MSFT,22.086771
2001-08-17,MSFT,21.150253
2001-08-20,MSFT,21.430524
2001-08-21,MSFT,20.774278
2001-08-22,MSFT,20.733263
2001-08-23,MSFT,20.206899
2001-08-24,MSFT,21.208357
2001-08-27,MSFT,21.297224
2001-08-28,MSFT,20.760607
2001-08-29,MSFT,20.593127
2001-08-30,MSFT,19.461786
2001-08-31,MSFT,19.499384
2001-09-04,MSFT,19.174679
2001-09-05,MSFT,19.735223
2001-09-06,MSFT,19.147336
2001-09-07,MSFT,18.935424
2001-09-10,MSFT,19.680536
2001-09-17,MSFT,18.084354
2001-09-18,MSFT,18.566285
2001-09-19,MSFT,18.412477
2001-09-20,MSFT,17.349495
2001-09-21,MSFT,16.990611
2001-09-24,MSFT,17.776739
2001-09-25,MSFT,17.534065
2001-09-26,MSFT,17.182017
2001-09-27,MSFT,17.07606
2001-09-28,MSFT,17.489631
2001-10-01,MSFT,17.701545
2001-10-02,MSFT,18.132205
2001-10-03,MSFT,19.219112
2001-10-04,MSFT,19.290889
2001-10-05,MSFT,19.728387
2001-10-08,MSFT,19.837761
2001-10-09,MSFT,18.648316
2001-10-10,MSFT,18.973020000000002
2001-10-11,MSFT,19.249874
2001-10-12,MSFT,19.270382
2001-10-15,MSFT,19.844597
2001-10-16,MSFT,19.977897
2001-10-17,MSFT,19.150753
2001-10-18,MSFT,19.396846
2001-10-19,MSFT,19.78991
2001-10-22,MSFT,20.562365
2001-10-23,MSFT,20.65465
2001-10-24,MSFT,20.958847
2001-10-25,MSFT,21.382673
2001-10-26,MSFT,21.259627
2001-10-29,MSFT,20.384632
2001-10-30,MSFT,20.124869
2001-10-31,MSFT,19.875359
2001-11-01,MSFT,21.136581
2001-11-02,MSFT,20.986191
2001-11-05,MSFT,21.625347
2001-11-06,MSFT,22.141456
2001-11-07,MSFT,21.960306
2001-11-08,MSFT,22.01841
2001-11-09,MSFT,22.288428
2001-11-12,MSFT,22.48667
2001-11-13,MSFT,23.207857
2001-11-14,MSFT,22.541355
2001-11-15,MSFT,22.599463
2001-11-16,MSFT,22.472998
2001-11-19,MSFT,22.743016
2001-11-20,MSFT,22.35337
2001-11-21,MSFT,21.891948
2001-11-23,MSFT,22.117531
2001-11-26,MSFT,22.264503
2001-11-27,MSFT,21.785991
2001-11-28,MSFT,21.464703
2001-11-29,MSFT,22.161963
2001-11-30,MSFT,21.946634
2001-12-03,MSFT,22.138038
2001-12-04,MSFT,22.558446
2001-12-05,MSFT,23.276214
2001-12-06,MSFT,23.464203
2001-12-07,MSFT,23.183931
2001-12-10,MSFT,22.920748
2001-12-11,MSFT,23.009615
2001-12-12,MSFT,23.224945
2001-12-13,MSFT,22.65073
2001-12-14,MSFT,23.050631
2001-12-17,MSFT,23.576995
2001-12-18,MSFT,23.676114
2001-12-19,MSFT,23.751309
2001-12-20,MSFT,22.818211
2001-12-21,MSFT,23.08481
2001-12-24,MSFT,22.992524
2001-12-26,MSFT,23.132661
2001-12-27,MSFT,23.190766
2001-12-28,MSFT,23.197603
2001-12-31,MSFT,22.643895
2002-01-02,MSFT,22.913913
2002-01-03,MSFT,23.662444
2002-01-04,MSFT,23.549651
2002-01-07,MSFT,23.43344
2002-01-08,MSFT,23.713711
2002-01-09,MSFT,23.484709
2002-01-10,MSFT,23.679532
2002-01-11,MSFT,23.45053
2002-01-14,MSFT,23.402679
2002-01-15,MSFT,23.771818
2002-01-16,MSFT,23.197603
2002-01-17,MSFT,23.877774
2002-01-18,MSFT,22.592625
2002-01-22,MSFT,22.032082
2002-01-23,MSFT,21.785991
2002-01-24,MSFT,22.079933
2002-01-25,MSFT,21.806498
2002-01-28,MSFT,21.813334
2002-01-29,MSFT,21.300642
2002-01-30,MSFT,21.481793
2002-01-31,MSFT,21.775736
2002-02-01,MSFT,21.416852
2002-02-04,MSFT,20.890488
2002-02-05,MSFT,20.900743
2002-02-06,MSFT,20.644397
2002-02-07,MSFT,20.439319
2002-02-08,MSFT,20.729845
2002-02-11,MSFT,20.893907
2002-02-12,MSFT,20.555529
2002-02-13,MSFT,21.129745
2002-02-14,MSFT,21.081893
2002-02-15,MSFT,20.586291
2002-02-19,MSFT,20.141958
2002-02-20,MSFT,20.473499
2002-02-21,MSFT,19.841179
2002-02-22,MSFT,19.820672
2002-02-25,MSFT,20.193228
2002-02-26,MSFT,20.012076
2002-02-27,MSFT,19.957389
2002-02-28,MSFT,19.940299
2002-03-01,MSFT,20.975937
2002-03-04,MSFT,21.6356
2002-03-05,MSFT,21.560407
2002-03-06,MSFT,21.748393
2002-03-07,MSFT,21.43736
2002-03-08,MSFT,21.857767
2002-03-11,MSFT,21.991066
2002-03-12,MSFT,21.375837
2002-03-13,MSFT,21.225447
2002-03-14,MSFT,20.924668
2002-03-15,MSFT,21.358748
2002-03-18,MSFT,21.239119
2002-03-19,MSFT,21.26988
2002-03-20,MSFT,20.541857
2002-03-21,MSFT,20.972519
2002-03-22,MSFT,20.661486
2002-03-25,MSFT,20.244496
2002-03-26,MSFT,20.193228
2002-03-27,MSFT,20.316273
2002-03-28,MSFT,20.613635
2002-04-01,MSFT,20.637561
2002-04-02,MSFT,19.577997
2002-04-03,MSFT,19.253293
2002-04-04,MSFT,19.294308
2002-04-05,MSFT,19.096066
2002-04-08,MSFT,19.55749
2002-04-09,MSFT,18.754272
2002-04-10,MSFT,19.243038
2002-04-11,MSFT,18.726929
2002-04-12,MSFT,19.116574
2002-04-15,MSFT,19.034543
2002-04-16,MSFT,19.759149
2002-04-17,MSFT,19.355831
2002-04-18,MSFT,19.266963
2002-04-19,MSFT,19.550654
2002-04-22,MSFT,19.000364
2002-04-23,MSFT,18.453493
2002-04-24,MSFT,18.121952
2002-04-25,MSFT,18.364626
2002-04-26,MSFT,17.602424
2002-04-29,MSFT,17.855353
2002-04-30,MSFT,17.862187
2002-05-01,MSFT,18.029667
2002-05-02,MSFT,17.503303
2002-05-03,MSFT,16.939343
2002-05-06,MSFT,16.618055
2002-05-07,MSFT,16.908581
2002-05-08,MSFT,18.788452
2002-05-09,MSFT,17.814336
2002-05-10,MSFT,17.106821
2002-05-13,MSFT,18.009159
2002-05-14,MSFT,18.75769
2002-05-15,MSFT,18.713257
2002-05-16,MSFT,19.051634
2002-05-17,MSFT,19.150753
2002-05-20,MSFT,18.460328
2002-05-21,MSFT,17.838262
2002-05-22,MSFT,18.350954
2002-05-23,MSFT,18.737182
2002-05-24,MSFT,18.203982
2002-05-28,MSFT,17.882695
2002-05-29,MSFT,17.790411
2002-05-30,MSFT,17.99207
2002-05-31,MSFT,17.400765
2002-06-03,MSFT,16.89149
2002-06-04,MSFT,17.082896
2002-06-05,MSFT,17.657111
2002-06-06,MSFT,17.739142
2002-06-07,MSFT,17.766485
2002-06-10,MSFT,18.053593
2002-06-11,MSFT,17.968144
2002-06-12,MSFT,18.983275
2002-06-13,MSFT,18.532106
2002-06-14,MSFT,18.884154
2002-06-17,MSFT,19.031126
2002-06-18,MSFT,19.137082
2002-06-19,MSFT,18.579957
2002-06-20,MSFT,18.491089
2002-06-21,MSFT,17.869023
2002-06-24,MSFT,18.511598
2002-06-25,MSFT,18.098026
2002-06-26,MSFT,18.501344
2002-06-27,MSFT,18.771361
2002-06-28,MSFT,18.696167
2002-07-01,MSFT,17.998906
2002-07-02,MSFT,17.581916
2002-07-03,MSFT,17.718634
2002-07-05,MSFT,18.747435
2002-07-08,MSFT,18.087772
2002-07-09,MSFT,18.186892
2002-07-10,MSFT,17.855353
2002-07-11,MSFT,18.084354
2002-07-12,MSFT,17.72547
2002-07-15,MSFT,17.704962
2002-07-16,MSFT,17.516975
2002-07-17,MSFT,17.773321
2002-07-18,MSFT,17.469124
2002-07-19,MSFT,16.939343
2002-07-22,MSFT,16.238663
2002-07-23,MSFT,14.700587
2002-07-24,MSFT,15.801166
2002-07-25,MSFT,14.639065
2002-07-26,MSFT,15.500386
2002-07-29,MSFT,16.491591
2002-07-30,MSFT,16.440322
2002-07-31,MSFT,16.399307
2002-08-01,MSFT,15.637105
2002-08-02,MSFT,15.1791
2002-08-05,MSFT,15.035547
2002-08-06,MSFT,15.609761
2002-08-07,MSFT,16.09511
2002-08-08,MSFT,16.717176
2002-08-09,MSFT,16.447158
2002-08-12,MSFT,16.566787
2002-08-13,MSFT,16.084856
2002-08-14,MSFT,16.990611
2002-08-15,MSFT,17.011119
2002-08-16,MSFT,17.089732
2002-08-19,MSFT,17.773321
2002-08-20,MSFT,17.445199
2002-08-21,MSFT,17.869023
2002-08-22,MSFT,18.193729
2002-08-23,MSFT,17.848517
2002-08-26,MSFT,17.8075
2002-08-27,MSFT,17.37684
2002-08-28,MSFT,16.87782
2002-08-29,MSFT,17.287974
2002-08-30,MSFT,16.775282
2002-09-03,MSFT,16.071184
2002-09-04,MSFT,16.477919
2002-09-05,MSFT,15.691792
2002-09-06,MSFT,16.34462
2002-09-09,MSFT,16.645399
2002-09-10,MSFT,17.017955
2002-09-11,MSFT,16.604384
2002-09-12,MSFT,16.115618
2002-09-13,MSFT,16.375381
2002-09-16,MSFT,16.330947
2002-09-17,MSFT,16.163469
2002-09-18,MSFT,16.320694
2002-09-19,MSFT,16.132707
2002-09-20,MSFT,16.221573
2002-09-23,MSFT,15.459371
2002-09-24,MSFT,15.599507
2002-09-25,MSFT,15.896868
2002-09-26,MSFT,15.790913
2002-09-27,MSFT,15.466207
2002-09-30,MSFT,14.950098
2002-10-01,MSFT,15.801166
2002-10-02,MSFT,15.589254
2002-10-03,MSFT,15.3124
2002-10-04,MSFT,14.960352
2002-10-07,MSFT,15.056054
2002-10-08,MSFT,15.377341
2002-10-09,MSFT,15.035547
2002-10-10,MSFT,15.852436
2002-10-11,MSFT,16.703504
2002-10-14,MSFT,16.847058
2002-10-15,MSFT,17.872442
2002-10-16,MSFT,17.229868
2002-10-17,MSFT,17.352914
2002-10-18,MSFT,18.166386
2002-10-21,MSFT,17.947636
2002-10-22,MSFT,17.660528
2002-10-23,MSFT,18.183475
2002-10-24,MSFT,17.510139
2002-10-25,MSFT,18.005742
2002-10-28,MSFT,17.756232
2002-10-29,MSFT,17.797247
2002-10-30,MSFT,18.152714
2002-10-31,MSFT,18.27576
2002-11-01,MSFT,18.115116
2002-11-04,MSFT,19.174679
2002-11-05,MSFT,19.37292
2002-11-06,MSFT,19.492548
2002-11-07,MSFT,19.143917
2002-11-08,MSFT,18.832884
2002-11-11,MSFT,18.40906
2002-11-12,MSFT,18.631225
2002-11-13,MSFT,18.921751
2002-11-14,MSFT,19.478877
2002-11-15,MSFT,19.376338
2002-11-18,MSFT,19.08923
2002-11-19,MSFT,18.750854
2002-11-20,MSFT,19.352412
2002-11-21,MSFT,19.769402
2002-11-22,MSFT,19.899284
2002-11-25,MSFT,19.902702
2002-11-26,MSFT,19.448116
2002-11-27,MSFT,19.851433
2002-11-29,MSFT,19.714715
2002-12-02,MSFT,19.718132
2002-12-03,MSFT,19.383174
2002-12-04,MSFT,19.325069
2002-12-05,MSFT,18.914915
2002-12-06,MSFT,18.959349
2002-12-09,MSFT,18.296267
2002-12-10,MSFT,18.460328
2002-12-11,MSFT,18.682495
2002-12-12,MSFT,18.515014999999998
2002-12-13,MSFT,17.944219
2002-12-16,MSFT,18.620972
2002-12-17,MSFT,18.579957
2002-12-18,MSFT,18.296267
2002-12-19,MSFT,18.152714
2002-12-20,MSFT,18.128788
2002-12-23,MSFT,18.456911
2002-12-24,MSFT,18.395387
2002-12-26,MSFT,18.248416
2002-12-27,MSFT,18.104862
2002-12-30,MSFT,18.029667
2002-12-31,MSFT,17.670783
2003-01-02,MSFT,18.361208
2003-01-03,MSFT,18.385134
2003-01-06,MSFT,18.720093
2003-01-07,MSFT,19.072141
2003-01-08,MSFT,18.538942
2003-01-09,MSFT,19.075559
2003-01-10,MSFT,19.113156
2003-01-13,MSFT,19.2738
2003-01-14,MSFT,19.472041
2003-01-15,MSFT,19.232785
2003-01-16,MSFT,18.918333
2003-01-17,MSFT,17.588752
2003-01-21,MSFT,17.544319
2003-01-22,MSFT,17.431527
2003-01-23,MSFT,17.869023
2003-01-24,MSFT,17.038462
2003-01-27,MSFT,16.806042
2003-01-28,MSFT,16.686414
2003-01-29,MSFT,17.05897
2003-01-30,MSFT,16.488174
2003-01-31,MSFT,16.221573
2003-02-03,MSFT,16.597548
2003-02-04,MSFT,16.173722
2003-02-05,MSFT,16.050676
2003-02-06,MSFT,16.207901
2003-02-07,MSFT,15.920795
2003-02-10,MSFT,16.19423
2003-02-11,MSFT,15.872943
2003-02-12,MSFT,15.872943
2003-02-13,MSFT,16.060931
2003-02-14,MSFT,16.508681
2003-02-18,MSFT,17.062388
2003-02-19,MSFT,16.822363
2003-02-20,MSFT,16.554905
2003-02-21,MSFT,16.890941
2003-02-24,MSFT,16.506901
2003-02-25,MSFT,16.589196
2003-02-26,MSFT,16.191439
2003-02-27,MSFT,16.170865
2003-02-28,MSFT,16.25316
2003-03-03,MSFT,16.143434
2003-03-04,MSFT,15.821113
2003-03-05,MSFT,16.074855
2003-03-06,MSFT,15.958271
2003-03-07,MSFT,16.157149
2003-03-10,MSFT,15.73882
2003-03-11,MSFT,15.63595
2003-03-12,MSFT,16.040565
2003-03-13,MSFT,16.918373
2003-03-14,MSFT,17.048673
2003-03-17,MSFT,17.782465
2003-03-18,MSFT,17.857902
2003-03-19,MSFT,18.049922
2003-03-20,MSFT,18.001917
2003-03-21,MSFT,18.221369
2003-03-24,MSFT,17.343562
2003-03-25,MSFT,17.480719
2003-03-26,MSFT,17.31613
2003-03-27,MSFT,17.172115
2003-03-28,MSFT,16.918373
2003-03-31,MSFT,16.60291
2003-04-01,MSFT,16.698922
2003-04-02,MSFT,17.638449
2003-04-03,MSFT,17.645307
2003-04-04,MSFT,17.206404
2003-04-07,MSFT,17.261267
2003-04-08,MSFT,17.54244
2003-04-09,MSFT,16.849794
2003-04-10,MSFT,16.86351
