date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2005-03-22,5.601707,37.313961,43.737469,34.977304,15.334952,39.743518,32.929054,23.39061,23.695235,94.675937,28.431863,71.253091,16.480445,47.569434,25.725474,14.780363,22.174518,63.595997,20.21889,18.550786,8.898147,15.896665,37.586602,26.977934,41.434146,39.811552,NA,17.419607,39.488739,45.894252
2005-03-23,5.565086,36.75987,43.454648,34.582143,15.189475,39.239755,32.591743,23.39061,23.695235,94.737306,28.341652,72.065135,16.745334,48.573667,25.630085,14.701819,22.174518,63.365092,20.26947,18.697708,8.779562,16.284389,38.149862,27.443978,41.582685,39.470555,NA,17.647086,39.294787,45.283835
2005-03-24,5.558547,36.657793,43.41643,34.559985,15.300721,39.098702,32.445364,23.365346,23.848753,95.035391,28.589734,72.208437,16.594992,48.495322,25.630085,14.70896,22.266177,63.521512,20.149345,18.775035,9.014575,16.365686,37.98377,27.256057,41.794245,39.497679,NA,17.57126,39.302544,44.462411
2005-03-28,5.56247,37.248351,44.410115,34.796343,15.309279,39.152438,32.610837,23.718993,24.008947,96.157579,29.010725,72.479123,16.680901,48.680502,25.571383,14.680398,22.230924,63.439577,20.079799,18.713174,8.971453,16.403207,37.918779,27.36881,41.915781,39.493804,NA,17.551041,39.558562,44.379514
2005-03-29,5.460455,37.117111,43.760399,33.163996,15.189475,38.883764,32.006226,23.491646,23.715258,95.079222,28.334132,72.128826,16.573514,48.374245,25.373272,14.776792,21.871337,63.052253,20.237856,18.496657,8.804357,16.034244,37.4494,27.323708,41.906776,39.315555,NA,17.621808,39.387883,43.912283
2005-03-30,5.597784,37.614056,44.937535,33.784436,15.429084,39.132286,32.534465,23.870547,24.162466,96.262787,28.679948,72.192517,16.816926,48.466838,25.64476,14.97672,22.315532,64.042916,20.509718,18.682242,8.877664,16.440729,38.532587,27.594315,43.095492,39.807679,NA,17.909948,39.44219,44.643276
2005-03-31,5.449992,37.540978,44.68529,33.769663,15.309279,39.165872,32.610837,24.190502,24.06902,96.429357,28.747607,72.749802,16.630787,47.832959,25.387944,14.876755,21.955945,63.826907,20.465461,18.689975,8.981155,16.428222,38.272622,27.609349,42.946902,39.393056,NA,17.945332,38.875849,44.91457
2005-04-01,5.347976,37.197503,44.92989,33.293253,15.146689,39.837556,32.3499,24.064202,23.675212,95.824431,28.266473,72.001449,16.473286,47.612166,25.131131,14.773222,21.857235,63.402338,20.427529,18.651312,8.947736,16.353178,37.990993,26.579543,43.149526,39.114057,NA,17.788626,38.006942,45.63049
2005-04-04,5.374134,37.489822,44.585924,33.315411,15.121016,38.272532,32.095327,23.93791,23.521694,97.314836,28.499522,71.905912,16.416012,48.416982,25.027375,14.805354,21.850184,63.089493,20.547653,18.736371,8.850713,16.215599,38.922535,26.707328,43.451207,38.691683,NA,18.021158,38.332781,45.705852
2005-04-05,5.478766,37.431363,44.585924,33.370808,15.249377,37.419493,32.311714,24.030529,23.695235,96.955382,28.740088,71.308819,16.559195,49.150572,25.627677,14.944589,22.0053,62.918179,20.88906,18.921956,8.957438,16.822199,38.994746,26.519407,44.095096,38.656809,NA,18.08182,38.53449,45.261228
2005-04-06,5.536313,37.657906,44.66236,33.751196,15.20659,38.440453,32.426272,23.921065,23.695235,98.629902,28.409311,70.855029,16.501922,49.008124,25.701787,14.891036,22.20272,63.178878,20.794224,19.076611,8.914317,16.797185,38.965861,26.63216,44.144626,38.900932,NA,18.155957,38.402604,45.894252
2005-04-07,5.697183,37.818675,45.105695,33.821366,15.531773,38.930781,32.801767,24.165246,23.882126,99.532912,28.116122,70.409202,16.759653,49.31438,25.79072,15.037412,22.188619,63.432133,21.173567,19.409118,8.900302,16.822199,39.76742,26.75243,44.612909,39.396929,NA,18.104829,37.937119,45.85657
2005-04-08,5.720726,37.665212,44.792302,33.492681,15.317837,38.077743,32.267162,23.912648,23.855429,99.006887,28.176262,69.740454,16.673743,48.887047,25.568386,15.030271,21.955945,62.977769,21.072409,19.285395,8.873351,16.634591,39.355809,26.519407,44.306724,39.063681,NA,17.930989,37.6811,45.223546
2005-04-11,5.482689,37.504441,45.403804,33.300638,15.394854,38.198646,32.063506,23.68531,23.908826,98.270447,28.371723,68.62588,16.552037,49.065103,25.657319,14.948158,21.71622,62.918179,20.952283,19.308592,8.865805,16.54704,39.962394,26.42169,43.7709,39.125682,NA,17.844067,37.634551,45.434556
2005-04-12,5.579473,38.118309000000004,44.677648,33.751196,15.60879,37.439646,31.853482,23.693729,24.089043,97.981138,28.980653,68.267626,16.623628,48.887047,25.968588,15.112386,21.786728,63.499167,21.375882,19.579237,8.878742,16.809691,40.092377,26.647195,43.766396,39.555805,NA,17.992345,37.72765,45.540059
2005-04-13,5.367595,38.059841,44.845808,32.720822,15.403411,36.45227,30.987931,23.323247,23.788681,96.446895,28.492006,67.3282,16.337261,48.851434,25.620264,15.030271,22.012351,62.731964,21.824769,19.362722,8.597373,17.059836,39.868517,26.181151,43.20806,39.156682000000004,NA,17.844067,37.6811,44.575452
2005-04-14,4.873211,37.350969,44.455979,31.539033,15.240819,36.116428,30.141475,23.26431,23.695235,95.114292,27.92818,66.587804,16.101008,49.321504,25.33864,15.019561,21.688018,61.361422,21.989149,19.208067,8.409794,17.166148,39.716871,26.098466,42.285005,38.614184,NA,17.838956,37.207856,44.274011
2005-04-15,4.623403,37.065966,43.569305,30.822572,14.718816,35.068601,29.625965,23.045391,23.862103,93.360871,27.146341,61.062702,15.836119,49.428339,25.145952,14.741091,21.363684,60.22924,22.001794,18.914223,8.178015,17.32874,39.572446,25.63242,41.996828,37.800439,NA,17.4606,37.006146,42.344793
2005-04-18,4.658716,37.219428,43.508154,30.86689,14.564782,35.330557,30.039648,22.683337,24.028971,94.114843,27.612436,61.0229,15.90055,49.171938,25.672142,14.626847,21.222671,56.534743,21.767867,19.061145,8.185562,17.259951,39.42802,25.700071,41.051259,38.05231,NA,17.383905,37.145792,43.14361
2005-04-19,4.850977,36.941722,44.402473,31.372842,14.701701,35.827604,30.631531,22.860155,24.028971,93.536217,27.409458,60.091436,16.201236,49.179062,25.901888,15.137376,21.279076,57.301947,21.925926,19.045679,8.347268,17.147386,39.233049,25.63242,41.96531,38.079435,NA,17.465716,36.928563,44.183579
2005-04-20,4.64433,36.561712,43.745111,32.51401,14.710258,34.961131,30.071469,22.4139,23.708585,91.467181,26.762937,57.328885,16.222714,48.502446,25.761074,14.951729,21.109859,56.534743,21.540262,18.805966,8.240542,16.734648,38.753977,25.339263,41.492526,38.37781,NA,17.271422,36.734611,43.060714
2005-04-21,4.862748,36.832106,45.159204,33.267217,15.129573,35.83432,30.828824,23.297992,24.109067,92.151013,27.567329,58.937053,16.723858,48.63777,25.968588,14.98743,21.046403,58.01701,21.673031,19.548307,8.469086,17.041075,39.334669,25.880477,41.618602,39.675928,NA,17.516845,37.06821,44.673418
2005-04-22,4.643022,36.400934,44.241955,33.32287,14.915637,36.183595,30.612436,22.986456,24.095717,91.562215,27.078681,59.080356,16.637947,48.780213,25.842597,15.040983,21.194467,57.398776,21.622453,19.316325,8.389311,17.022314,39.11691,25.895511,41.091785,39.354304,NA,17.414583,36.315676,44.778921
2005-04-25,4.83659,37.248659,45.541391,33.812639,14.958424,36.519437,30.917925,22.902254,24.282611,92.924352,27.214,59.398806,16.759653,48.815826,26.064931,15.23734,21.349584,57.733966,21.445426,19.324058,8.444292,16.903496,39.07336,26.121015,40.862146,39.629427,NA,17.414583,36.478595,45.185866
2005-04-26,4.733266,37.672525,45.098053,32.970386,14.787276,36.015674,29.931453,22.565454,24.149116,92.906779,27.214,60.051628,16.69522,48.445466,25.998233,15.337303,21.152163,56.706058,21.243111,19.146205,8.366673,16.828452,38.739459,25.850409,40.551457,39.249681,NA,17.383905,36.463079,44.665883
2005-04-27,4.701877,38.074459,45.60254,32.669846,14.761603,34.927548,29.57505,22.599138,24.29596,94.699532,27.086198,61.341351,16.831245,48.66626,26.309499,15.287322,21.264975,57.056142,21.173567,19.324058,8.416262,16.834706,38.855598,26.496857,41.735674,39.362056,NA,18.007684,36.688064,43.995179
2005-04-28,4.648253,37.782141,44.884029,32.168943,14.66747,34.356618,29.250468,21.807663,23.808704,93.354969,26.379537,60.43377,16.602151,48.189071,25.953765,15.240909,20.877185,56.03569,21.363237,18.906492,8.293366,16.690873,39.189498,26.271353,41.645617,38.687807,NA,17.920761,36.501868,42.20161
2005-04-29,4.716264,38.512937,45.495528,32.669846,14.778718,34.927548,29.982368,22.228655,24.162466,93.847095,26.590031,60.807943,16.838404,48.879923,26.302089,15.50867,20.665663,56.959312,21.432783,19.563771,8.280429,16.991046,39.305636,26.910283,42.555168,39.416305,NA,18.30423,36.571692,42.977817
2005-05-02,4.764656,38.768719,45.388516,32.799709,14.77016,35.740284,30.03328,22.169719,24.195839,91.799488,27.259104,60.911443,16.859881,48.986758,26.361377,15.555082,20.848982,57.264701,21.496006,19.509643,8.313849,17.141133,39.777448,27.045586,42.631713,39.315555,NA,17.879862,37.083726,43.512876
2005-05-03,4.735882,38.732175,45.763057,32.495458,14.812947,35.370859,30.383323,22.102354,24.095717,91.720399,27.627472,60.879597,17.060339,48.95115,26.309499,15.622914,21.011148,57.175322,21.761544,19.610169,8.381765,17.197415,39.850036,27.714584,43.545764,39.121806,NA,17.726472,37.549214,42.57841
2005-05-04,4.858824,39.112194,46.07645,33.178166,15.1039,35.605947,30.943382,22.557037,24.162466,93.390115,27.890589,61.365233,17.318939,48.587914,26.754166,15.683607,21.243822,57.614786,22.083985,19.494177,8.370985,17.403784,40.024242,28.41365,43.811426,39.606178,NA,17.741811,37.588004,43.128538
2005-05-05,4.797353,38.863716,45.663691,33.337712,15.403411,35.800736,30.682443,22.489674,23.928849,92.537684,27.702647,60.107356,17.426688,48.79446,26.605945,15.76215,21.109859,57.704171,21.970182,19.509643,8.380687,17.416292,39.76293,28.63164,43.766396,39.675928,NA,17.537294,37.6811,43.55809
2005-05-06,4.870595,38.732175,46.634443,33.452735,15.420527,35.424595,30.580614,22.641237,23.928849,91.992825,27.935696,60.075428,17.591904,48.580791,26.391022,15.77643,20.715018,57.599891,21.597163,19.50191,8.384999,17.266205,39.741155,28.503852,44.311228,39.536429,NA,17.670227,37.983666,43.407369
2005-05-09,4.835282,38.578709,46.290477,33.497258,15.583117,35.901489,30.720632,22.784373,24.182489,92.713441,28.003356,59.851922,17.814586,48.552301,26.65041,15.912095,21.236772,57.897835,21.622453,19.416851,8.487413,17.491334,39.908104,28.721841,44.392273,39.923927,NA,17.660006,38.208651,43.716345
2005-05-10,4.763348,38.352159,46.657376,33.263506,15.583117,35.585797,30.287856,22.691755,23.915502,89.734309,27.409458,58.510881,17.721203,48.238926,26.042698,15.790711,21.222671,57.063592,21.420138,19.254463,8.365594,17.297473,39.835518,28.345999,44.063577,39.501555,NA,17.552634,37.797473,43.128538
2005-05-11,4.657408,38.279078,46.358048,33.727302,15.874071,35.867906,30.422557,22.456001,24.155789,91.175541,27.454565,58.494913,17.793037000000002,48.395611,26.161276,15.804991,21.046403,57.346636,21.179888,19.262196,8.391467,17.410816,40.271037,28.684257,44.126615,40.288176,NA,17.5782,37.704374,43.393641
2005-05-12,4.46384,38.103691,46.427124,32.977805,16.002434,34.961131,29.870935,22.523355,23.942199,88.073376,27.236552,57.968079,17.843319,48.181947,25.812955,15.769289,20.997048,56.445358,21.268401,19.331791,8.283663,17.398222,40.242001,28.481302,44.144626,39.509304,NA,17.532183,36.967356,41.522767
2005-05-13,4.547546,37.818675,45.667281,33.022331,16.165024,34.443935,29.659267,22.733855,23.82873,85.964254,27.281659,58.399128,18.044452,48.024487,25.538741,15.747869,20.905388,56.318734,21.154598,19.563771,8.241619,17.543051,39.741155,28.015259,42.942402,39.176055,NA,17.429922,36.563935,40.674437
2005-05-16,4.649561,38.337547,46.365722,33.534361,16.336174,33.926738,29.851693,22.792792,24.189165,86.491533,28.093567,59.341044,18.195301,48.410974,25.746255,15.801421,21.067554,56.922067,21.148277,19.773217,8.30199,17.776034,40.024242,28.3009,43.608802,39.827052,NA,17.639556,36.633758,40.409332
2005-05-17,4.624711,38.469087,46.74948,34.120601,16.310501,34.882326,30.198061,22.969611,24.336007,86.430017,29.213702,59.301136,18.461084,48.60422,26.094576,15.851404,21.131011,57.361537,20.870092,19.749944,8.491725,17.757144,40.379918,28.496336,43.842945,40.551675,NA,17.670227,36.463079,40.795627
2005-05-18,4.68749,39.126803,47.348143,34.699419,16.464535,34.868772,30.813822,23.154855,24.629696,87.510945,29.920363,60.953489,18.626299,48.382344,26.71711,16.03705,21.561105,58.49244,20.832159,19.936119,8.831308,17.908268,40.938835,28.323449,43.136018,41.150941,NA,17.782717,37.031234,40.636566
2005-05-19,4.91114,38.907566,47.087187,34.691999,16.584339,35.349953,30.538012,23.525328,24.643043,87.985498,30.175964,61.592082,18.683766,48.246362,26.820866,16.154865,21.836083,58.312696,20.731002,20.106778,8.968219,18.08458,41.098523,28.503852,43.496234,40.859091,NA,17.925879,36.976751,41.530343
2005-05-20,4.91114,38.776025,47.509324,34.740233,16.661356,35.051757,30.127503,23.432711,24.696442,88.829145,29.792564,60.993403,18.927998,48.096057,26.724523,16.083462,21.814931,57.713539,20.62352,19.967148,8.849634,17.996424,40.996902,28.112979,43.451207,40.917462,NA,17.997457,36.719915,40.909241
2005-05-23,5.200184,38.768719,47.309768,34.89236,16.729816,35.627819,30.37124,23.196955,24.816587,88.486414,30.040646,61.073226,19.035747,48.139004,26.613355,16.054901,22.082858,58.814486,20.629844,20.052478,8.891679,18.109768,40.996902,28.428685,43.860956,41.886405,NA,18.074151,37.241371,41.469747
2005-05-24,5.192337,38.659097,47.777954,34.814442,17.114902,35.682038,30.198061,23.289574000000002,24.743165,87.510945,29.957951,60.514455,19.366178,48.382344,26.598533,16.072752,21.765576,58.559848,20.69939,19.974905,8.917551,18.160143,40.648487,28.443719,43.815926,41.637359,NA,17.997457,37.085714,41.689405
2005-05-25,5.2028,38.461781,47.16394,34.309831,16.789719,36.13611,29.967149,23.281147,24.602997,85.463338,29.597103,60.666123,19.394912,48.289303,26.613355,16.02991,21.779677,57.713539,20.572943,19.943875,8.797889,18.053096,40.452503,28.406135,43.532256,41.571207,NA,18.099717,36.81331,42.174165
2005-05-26,5.328358,38.644475,48.345918,35.037064,17.029327,36.4072,30.165988,23.407447,24.656393,84.892117,30.010575,61.576114,19.660695,48.253515,26.635588,16.02634,22.19567,57.653628,20.452816,20.091263,8.833464,18.197923,40.510574,28.616605,43.739381,41.878624,NA,18.074151,36.821094,42.583182
2005-05-27,5.304816,38.914869,48.368942,34.992539,16.935196,36.990041,30.063361,23.47481,24.616346,83.925437,30.048165,61.544184,19.675061,48.260674,26.531832,16.04062,22.040554,57.653628,20.516041,20.223137,8.886288,17.851597,40.474278,28.676742,44.023051,41.979796,NA,18.13039,36.789962,43.022495
2005-05-31,5.200184,39.353356,49.044358,34.918332,16.601454,36.447861,29.832449,23.104328,24.349357,85.683038,29.582067,60.306918,19.366178,48.024487,26.494777,15.933517,21.814931,57.406475,20.509718,20.013691,8.861493,17.568237,40.031502,28.473787,43.748388,41.520618,NA,18.08949,36.758829,42.568033
2005-06-01,5.270811,39.521431,48.967605,35.422943,16.806833,37.105252,30.185232,23.222209,24.649719,86.68487,30.02561,61.33664,19.603229,48.174786,26.502187,15.919236,21.871337,57.668604,20.592882,20.021448,8.962829,17.738253,40.73559,28.684257,44.333739,41.828034,NA,18.079262,37.295851,43.2876
2005-06-02,5.236805,39.645675,49.412763,35.315342,17.012211,37.254352,29.864522,23.104328,24.629696,85.832433,30.326319,61.743743,19.818727,47.952916,26.487367,15.987068,21.941844,57.346559,20.618472,20.005935,9.036136,17.757144,40.626712,28.827076,45.369365,41.67238,NA,17.982118,37.529342,43.416363
2005-06-03,5.001384,39.594512,49.627673,34.866387,16.601454,37.315347,29.569465,23.003292,24.496201,85.507281,29.860223,60.498493,19.631961,47.552118,26.346554,15.790711,21.51175,56.919661,20.52891,19.726674,9.028589,17.606018,40.118605,28.849629,45.567482,41.345509,NA,17.982118,36.852224,43.2876
2005-06-06,4.959532,39.565281,50.310763,34.933174,16.584339,37.173023,29.967149,22.80121,24.436129,86.491533,30.03313,59.867884,19.517028,47.509171,26.316909,15.697888,21.441243,57.039495,20.490526,19.68013,9.091116,17.637503,40.147641,28.804526,45.918697,41.617901,NA,17.905423,37.147976,43.628445
2005-06-07,4.779042,39.952603,50.10353,35.074167,16.610012,37.125583,29.960734,22.978028,24.589647,86.47396,30.146179,59.899814,19.294347,47.623688,26.294676,15.747869,20.848982,57.174299,20.522514,19.788731,9.141784,17.606018,40.249261,28.984932,46.567086,41.649033,NA,17.915651,37.171324,43.514831
2005-06-08,4.828742,39.864913,49.481843,35.834795,16.610012,37.159471,29.704165,23.079074,24.562947,86.430017,29.897472,59.708239,19.466746,47.494859,26.435487,15.672897,20.609257,57.339067,20.234634,19.703401,9.15472,17.410816,40.147641,29.226913,46.089799,41.333835,NA,17.930989,37.023449,42.969475
2005-06-09,4.924219,39.967222,49.973054,36.157596,16.661356,37.95918,29.729822,23.196955,24.556274,87.836097,29.844716,59.812008,19.897744,47.759676,26.309499,15.583643,20.432989,57.054471,20.055511,19.788731,9.247033,17.335254,40.067795,29.688189,46.603108,41.224878,NA,17.798056,37.218023,44.264693
2005-06-10,4.683566,39.981834,49.619996,35.99805,16.464535,38.15572,30.307101,23.171691,24.449478,87.045182,29.769352,59.684287,19.380545,47.580747,26.257621,15.690747,20.82078,56.762384,20.081099,19.726674,9.280502,17.429707,39.741155,29.60501,45.738588,40.831852,NA,17.818506,37.34255,44.219249
2005-06-13,4.695337,40.164537,49.604643,36.205832,16.515879,37.95918,30.056948,23.373774,24.396079,87.229729,29.965301,59.907799,19.394912,47.573588,26.309499,15.662002,20.524649,56.987063,20.183456,19.633586,9.407898,17.56194,39.421775,29.385713,46.098803,41.030311,NA,17.849184,37.576038,44.272269
2005-06-14,4.708416,40.193766,48.299866,36.573159,16.413191,38.040509,30.101846,23.272728999999998,24.302634,86.386081,30.168788,59.780078,19.179414,47.652317,26.383609,15.712304,20.658612,57.413966,20.330594,19.672373,9.3442,17.876783,39.479843,29.529389,46.522059,41.201528,NA,17.900312,38.66565,44.348012
2005-06-15,4.856208,40.186463,49.435794,36.57687,16.532995,38.52169,30.037704,22.767537,24.242561,87.168213,30.168788,60.905597,19.351813,47.4877,26.465132,15.679967,20.411838,57.017022,20.407361,19.5948,9.461879,17.901971,39.487103,29.574762,46.44101,40.750134,NA,17.977006,38.797959,44.878219
2005-06-16,4.967379,40.135306,48.883178,36.476688,16.712702,39.253628,30.255785,22.548618,24.102393,90.208862,30.296911,61.504275,19.481113,47.451918,26.605945,15.730269,20.53875,57.421452,20.471334,19.424141,9.516941,18.009018,39.378222,29.438646,46.413995,40.882438,NA,17.864523,38.408812,45.53719
2005-06-17,5.010539,40.069531,49.596972,37.177949,16.712702,39.965238,30.108259,22.481255,24.362706,91.219483,30.296911,60.977435,19.481113,47.638,26.739346,15.827281,20.447091,57.608687,20.612076,19.424141,9.541772,18.122362,39.501618,29.408398,46.693161,41.357182,NA,17.91054,38.08193,46.120418
2005-06-20,4.9189870000000004,39.916069,48.867827,37.400573,16.772604,40.215994,30.012047,22.388636,24.215862,90.73614,30.108497,61.105156,19.323079,47.630847,26.71711,15.776979,20.489395,57.810905,20.541705,19.478442,9.541772,18.109768,39.378222,29.393274,46.459021,41.481705,NA,17.966778,38.02745,46.09012
2005-06-21,4.951684,40.011062,48.184737,37.920024,16.918081,39.836469,29.954321,22.506519,24.129092,90.200072,29.90501,60.993403,19.524212,47.616529,26.709701,15.694339,20.475295,57.810905,20.464937,19.50947,9.592515,18.015315,39.436292,29.378149,46.711172,41.170399,NA,17.8952,37.770611,45.075152
2005-06-22,5.041929,40.032987,48.45337,37.315234,16.943752,39.490832,29.890176,22.472837,23.84208,90.050677,29.920083,61.647959,19.473929,47.237201,26.872743,15.604514,20.461193,58.327672,20.45854,19.447412,9.650815,18.128659,39.516135,29.302531,46.260901,41.217094,NA,17.91054,37.972969,45.196342
2005-06-23,5.086397,39.229112,47.478622,36.536056,16.926638,38.853775,29.139715,22.119201,23.277928,89.655213,29.498036,60.195165,19.229697,46.771985,26.628178,15.475165,20.14391,56.822301,19.991538,19.633586,9.727468,18.197923,38.949961,29.007616,46.558082,40.757915,NA,17.752039,37.264722,44.704009
2005-06-24,4.938605,39.177959,46.503875,35.938685,16.515879,38.420031,28.65865,21.925536,23.35852,91.105235,28.819749,59.07763,18.748415,46.936602,26.361377,15.162572,19.93944,56.530213,19.543727,19.424141,9.646496,17.958643,38.340233,28.856376,46.197863,40.563348,NA,17.624217,36.86779,44.045038
2005-06-27,4.852285,39.002569,47.401869,35.960946,16.284829,38.799556,28.556023,21.580319,23.244348,90.692198,28.993089,58.973855,18.576016,46.986702,26.376199,15.209281,19.85483,56.762384,19.511741,19.431897,9.259988,17.681581,38.231353,29.17398,46.215874,40.096388,NA,17.5782,36.984535,44.916091
2005-06-28,4.87975,39.462972,47.931458,36.287461,16.396076,38.630126,28.82542,21.773982,23.607017,91.360088,29.626159,60.107358,18.913631,47.287301,26.620765,15.403304,19.911236,57.743497,19.812413,19.447412,9.500746,17.568237,38.710427,29.423522,47.449618,41.263791,NA,17.716244,37.692783,44.757029
2005-06-29,4.756808,39.191974,47.332792,35.857056,16.567225,38.467471,28.626581,21.411926,23.506275,90.331893,29.241793,59.652363,18.856165,47.022484,26.65041,15.342223,19.678562,56.94962,19.722851,19.462927,9.427331,17.530457,38.812047,30.149468,47.854863,40.866872,NA,17.757151,37.778396,44.264693
2005-06-30,4.814356,38.9869,50.656144,35.363576,16.327616,37.898185,27.587479,21.201426,23.271213,89.655213,29.31716,59.229291,18.690949,46.521486,26.176099,15.000885,19.565751,54.148575,19.703659,19.268996,9.349598,17.366738,38.289423,29.892362,46.954319,39.964081,NA,17.665117,37.513776,43.52998
2005-07-01,4.773811,39.213948,49.643021,35.59362,16.250599,38.609795,27.472025,21.125644,23.331658,90.261587,29.761817,59.604464,18.827431,46.485698,26.235966,15.166164,19.699715,54.672833,19.869989,19.168151,9.2859,17.064489,38.398304,29.945295,47.557685,39.987431,NA,17.675345,37.576038,44.166228
2005-07-05,4.967379,39.514241,50.210982,35.682668,16.105122,39.687372,27.574653,21.083545,23.318225,90.674625,30.206473,59.700255,19.165047,46.414128,26.168617,15.234432,19.720866,55.137179,19.895578,19.377597,9.361474,17.033004,38.289423,30.459508,47.935912,40.18978,NA,17.854295,38.759045,45.552339
2005-07-06,4.890214,39.008874,49.34369,35.359868,16.105122,38.738561,27.324495,20.873044,23.049581,90.999783,29.596012,60.514455,19.035747,45.913129,25.891738,15.072746,19.530498,54.545514,19.550124,19.160395,9.239476,16.856693,38.107957,30.308271,48.179059,39.341467,NA,17.805156,38.432163,44.772178
2005-07-07,4.921603,39.162681,50.02678,36.120493,16.122237,39.172302,27.382224,20.586772,22.955557,91.483119,29.663841,61.76769,19.078847,45.748512,25.786974,15.004478,19.742019,55.279474,19.179081,19.121608,9.209246,16.844099,37.861162,30.588062,48.170055,39.48934,NA,17.748251,38.533339,45.082728
2005-07-08,5.002692,39.499596,49.942352,36.621393,16.524437,38.874106,27.901776,21.049864,23.49956,92.845263,30.206473,63.300312,19.596045,46.00617,26.048887,15.353002,20.200316,56.170718,19.831605,19.462927,9.310731,17.089676,38.441854,30.270459,47.773814,40.111954,NA,17.794808,38.836876,44.991836
2005-07-11,4.983074,39.528892,49.865602,37.092612,16.72126,38.833441,28.318698,21.201426,23.580151999999998,94.304068,30.372275,63.028908,19.897744,46.371187,26.161133,15.367374,20.425938,57.017022,19.98514,19.618073,9.4025,17.077083,39.12417,30.943472,47.215478,40.306521,NA,17.743079,38.759045,45.423576
2005-07-12,5.001384,39.426355,49.351367,36.717863,16.926638,38.975762,28.203243,21.395081,23.573435,94.242552,31.125929,63.891007,19.93366,46.364028,26.378145,15.385339,20.559902,56.073358,20.215443,19.866304,9.396022,17.045598,39.153202,30.996408,46.630123,39.823992,NA,17.717213,38.984751,45.362979
2005-07-13,5.015771,39.499596,49.56627,37.044375,17.089229,38.948655,28.382841,21.647682,23.627164,94.910442,30.88476,65.01652,19.818727,46.10637,26.557742,15.424862,20.863084,56.260594,20.228238,19.90509,9.40142,17.146348,39.617759,30.867853,46.287919,40.04191,NA,17.88792,39.023665,45.264512
2005-07-14,5.329666,39.609455,49.56627,37.845817,17.063557,38.508135,28.350768,22.169719,23.929388,95.393785,30.929981,65.790812,20.027042,46.235199,26.707403,15.514688,20.870135,56.492764,20.413759,20.145564,9.456481,17.379332,39.741155,31.147644,45.252293,40.166432,NA,18.001724,39.311633,44.37831
2005-07-15,5.434297,39.375085,49.696747,37.600931,17.020769,38.406476,28.260972,22.211818,23.862226,95.349843,31.359563,65.758882,20.328741,46.542957,26.834618,15.478758,21.850184,56.50774,20.413759,20.005935,9.554728,17.360441,39.559688,31.351817,45.765603,40.244258,NA,17.944825,39.109278,44.052612
2005-07-18,5.426449,38.818441,49.68907,37.712244,16.81539,38.196384,28.017232,21.933963,23.640597,95.121353,31.992633,65.303886,20.278458,46.235199,26.572706,15.424862,21.786728,55.818714,20.394566,19.81976,9.49103,17.158942,39.646791,31.382066,45.756599,39.979647,NA,17.774117,38.906923,44.045038
2005-07-19,5.648792,39.111411,49.804199,39.626798,17.260378,38.833441,28.158345,21.689782,23.727907,96.42198,32.557874,66.812556,20.623256,46.535798,26.348212,15.568584,21.751475,55.63897,20.439348,20.292952,9.48779,17.2408,39.835518,31.578675,45.549474,40.353215,NA,17.846541,38.727912,44.522222
2005-07-20,5.706339,39.484944,50.717546,39.664074,17.217592,39.036757,28.41491,21.748718,23.707757,96.325312,33.123115,67.530972,19.710978,46.492857,26.310796,15.568584,21.786728,55.931057,20.375375,20.316224,9.54825,17.039301,40.141944,31.450123,44.802022,40.423259,NA,17.820674,38.914704,44.68886
2005-07-21,5.66187,39.792565,50.433563,38.993064,16.738373,38.609795,28.312283,21.521381,23.506275,95.130142,32.670921,67.371327,19.416463,45.791456,26.490394,15.791351,21.70212,55.833696,20.074702,20.510155,9.367951,16.743349,40.222199,30.97372,44.270701,40.314302,NA,17.681004,38.439944,43.848103
2005-07-22,5.754731,39.968347,50.809645,39.075077,16.532995,39.165526,28.350768,21.748718,23.553287,96.125488,32.761361,67.403257,19.21533,46.0348,26.640054,15.820095,21.814931,55.953524,19.921167,19.920605,9.352837,16.686677,40.120057,31.072026,45.747591,39.800645,NA,17.675833,38.55669,45.067579
2005-07-25,5.729881,39.961024,50.694522,38.657559,16.130795,39.558603,28.248143,21.588744,23.351805,95.412014,32.452363,67.211676,19.050114,45.333399,26.520324,15.683561,21.589308,55.549094,19.665276,19.928362,9.201689,16.636303,40.083575,30.81492,45.747591,39.263641,NA,17.598238,38.486643,45.400851
2005-07-26,5.706339,39.75594,50.924774,38.635193,16.310501,39.206188,26.394438,21.790818,23.304793,94.883515,32.927163,67.147821,19.315896,44.853868,26.467942,15.697932,21.40599,55.257007,19.63329,19.812004,9.11208,16.522959,40.207607,30.867853,46.828244,39.193597,NA,17.655143,38.548905,45.143322
2005-07-27,5.753423,40.246672,51.193403000000004,39.358393,16.413191,39.531496,26.753631,21.748718,23.371953,96.143109,32.670921,66.948262,19.438012,46.192258,26.452975,15.812909,21.208569,55.159647,19.972345,19.951633,9.068894,16.812615,40.397298,31.314008,46.305927,39.543818,NA,17.743079,38.759045,45.143322
