date,ticker,price
2015-02-06,AAPL,115.433537
2015-02-09,AAPL,116.200313
2015-02-10,AAPL,118.43269
2015-02-11,AAPL,121.208608
2015-02-12,AAPL,122.742159
2015-02-13,AAPL,123.343934
2015-02-17,AAPL,124.071885
2015-02-18,AAPL,124.935719
2015-02-19,AAPL,124.673652
2015-02-20,AAPL,125.692786
2015-02-23,AAPL,129.089888
2015-02-24,AAPL,128.284288
2015-02-25,AAPL,125.003653
2015-02-26,AAPL,126.585737
2015-02-27,AAPL,124.683368
2015-03-02,AAPL,125.294836
2015-03-03,AAPL,125.556903
2015-03-04,AAPL,124.761003
2015-03-05,AAPL,122.693634
2015-03-06,AAPL,122.878043
2015-03-09,AAPL,123.402168
2015-03-10,AAPL,120.849491
2015-03-11,AAPL,118.646223
2015-03-12,AAPL,120.79125
2015-03-13,AAPL,119.956533
2015-03-16,AAPL,121.27655
2015-03-17,AAPL,123.305109
2015-03-18,AAPL,124.693069
2015-03-19,AAPL,123.751585
2015-03-20,AAPL,122.198625
2015-03-23,AAPL,123.47011
2015-03-24,AAPL,122.965401
2015-03-25,AAPL,119.752707
2015-03-26,AAPL,120.587424
2015-03-27,AAPL,119.626532
2015-03-30,AAPL,122.654809
2015-03-31,AAPL,120.771841
2015-04-01,AAPL,120.597133
2015-04-02,AAPL,121.635675
2015-04-06,AAPL,123.605993
2015-04-07,AAPL,122.305392
2015-04-08,AAPL,121.907442
2015-04-09,AAPL,122.839218
2015-04-10,AAPL,123.363343
2015-04-13,AAPL,123.120693
2015-04-14,AAPL,122.586867
2015-04-15,AAPL,123.052751
2015-04-16,AAPL,122.460684
2015-04-17,AAPL,121.082433
2015-04-20,AAPL,123.848643
2015-04-21,AAPL,123.178934
2015-04-22,AAPL,124.838653
2015-04-23,AAPL,125.857786
2015-04-24,AAPL,126.449853
2015-04-27,AAPL,128.750172
2015-04-28,AAPL,126.72162
2015-04-29,AAPL,124.858069
2015-04-30,AAPL,121.470675
2015-05-01,AAPL,125.158953
2015-05-04,AAPL,124.916303
2015-05-05,AAPL,122.101567
2015-05-06,AAPL,121.334791
2015-05-07,AAPL,122.085269
2015-05-08,AAPL,124.385455
2015-05-11,AAPL,123.118401
2015-05-12,AAPL,122.679809
2015-05-13,AAPL,122.81626
2015-05-14,AAPL,125.68174
2015-05-15,AAPL,125.50631
2015-05-18,AAPL,126.890318
2015-05-19,AAPL,126.773364
2015-05-20,AAPL,126.763608
2015-05-21,AAPL,128.059901
2015-05-22,AAPL,129.180748
2015-05-26,AAPL,126.334757
2015-05-27,AAPL,128.69342
2015-05-28,AAPL,128.440015
2015-05-29,AAPL,126.978033
2015-06-01,AAPL,127.231438
2015-06-02,AAPL,126.666151
2015-06-03,AAPL,126.822085
2015-06-04,AAPL,126.081352
2015-06-05,AAPL,125.389341
2015-06-08,AAPL,124.560893
2015-06-09,AAPL,124.19052
2015-06-10,AAPL,125.613522
2015-06-11,AAPL,125.330864
2015-06-12,AAPL,123.946856
2015-06-15,AAPL,123.703192
2015-06-16,AAPL,124.365958
2015-06-17,AAPL,124.073566
2015-06-18,AAPL,124.63886
2015-06-19,AAPL,123.391303
2015-06-22,AAPL,124.375706
2015-06-23,AAPL,123.810405
2015-06-24,AAPL,124.863034
2015-06-25,AAPL,124.268494
2015-06-26,AAPL,123.537503
2015-06-29,AAPL,121.373768
2015-06-30,AAPL,122.250959
2015-07-01,AAPL,123.391303
2015-07-02,AAPL,123.235362
2015-07-06,AAPL,122.806512
2015-07-07,AAPL,122.504371
2015-07-08,AAPL,119.463445
2015-07-09,AAPL,117.026808
2015-07-10,AAPL,120.155449
2015-07-13,AAPL,122.475132
2015-07-14,AAPL,122.426397
2015-07-15,AAPL,123.605728
2015-07-16,AAPL,125.25289
2015-07-17,AAPL,126.334757
2015-07-20,AAPL,128.722674
2015-07-21,AAPL,127.436122
2015-07-22,AAPL,122.046282
2015-07-23,AAPL,121.987805
2015-07-24,AAPL,121.344529
2015-07-27,AAPL,119.658373
2015-07-28,AAPL,120.252913
2015-07-29,AAPL,119.872798
2015-07-30,AAPL,119.268517
2015-07-31,AAPL,118.225637
2015-08-03,AAPL,115.438123
2015-08-04,AAPL,111.734432
2015-08-05,AAPL,112.475172
2015-08-06,AAPL,112.719936
2015-08-07,AAPL,113.101772
2015-08-10,AAPL,117.213856
2015-08-11,AAPL,111.114268
2015-08-12,AAPL,112.827634
2015-08-13,AAPL,112.739522
2015-08-14,AAPL,113.532563
2015-08-17,AAPL,114.707448
2015-08-18,AAPL,114.06126
2015-08-19,AAPL,112.602453
2015-08-20,AAPL,110.291855
2015-08-21,AAPL,103.546087
2015-08-24,AAPL,100.961352
2015-08-25,AAPL,101.568368
2015-08-26,AAPL,107.393819
2015-08-27,AAPL,110.5562
2015-08-28,AAPL,110.918457
2015-08-31,AAPL,110.399553
2015-09-01,AAPL,105.465056
2015-09-02,AAPL,109.988339
2015-09-03,AAPL,108.059584
2015-09-04,AAPL,106.982605
2015-09-08,AAPL,109.958969
2015-09-09,AAPL,107.844189
2015-09-10,AAPL,110.213528
2015-09-11,AAPL,111.819197
2015-09-14,AAPL,112.896168
2015-09-15,AAPL,113.845864
2015-09-16,AAPL,113.973148
2015-09-17,AAPL,111.535266
2015-09-18,AAPL,111.075104
2015-09-21,AAPL,112.798263
2015-09-22,AAPL,111.026155
2015-09-23,AAPL,111.926895
2015-09-24,AAPL,112.59266
2015-09-25,AAPL,112.30873
2015-09-28,AAPL,110.086252
2015-09-29,AAPL,106.777002
2015-09-30,AAPL,107.99105
2015-10-01,AAPL,107.286121
2015-10-02,AAPL,108.06937
2015-10-05,AAPL,108.460998
2015-10-06,AAPL,108.979902
2015-10-07,AAPL,108.460998
2015-10-08,AAPL,107.207794
2015-10-09,AAPL,109.772951
2015-10-12,AAPL,109.263832
2015-10-13,AAPL,109.449857
2015-10-14,AAPL,107.90293
2015-10-15,AAPL,109.518392
2015-10-16,AAPL,108.715557
2015-10-19,AAPL,109.391116
2015-10-20,AAPL,111.388405
2015-10-21,AAPL,111.37862
2015-10-22,AAPL,113.082193
2015-10-23,AAPL,116.587254
2015-10-26,AAPL,112.866798
2015-10-27,AAPL,112.152083
2015-10-28,AAPL,116.773271
2015-10-29,AAPL,118.006897
2015-10-30,AAPL,116.99846
2015-11-02,AAPL,118.643292
2015-11-03,AAPL,120.004194
2015-11-04,AAPL,119.446126
2015-11-05,AAPL,118.895499
2015-11-06,AAPL,119.033154
2015-11-09,AAPL,118.55136
2015-11-10,AAPL,114.814979
2015-11-11,AAPL,114.166033
2015-11-12,AAPL,113.782563
2015-11-13,AAPL,110.459148
2015-11-16,AAPL,112.268345
2015-11-17,AAPL,111.786551
2015-11-18,AAPL,115.326277
2015-11-19,AAPL,116.791328
2015-11-20,AAPL,117.302627
2015-11-23,AAPL,115.778574
2015-11-24,AAPL,116.889653
2015-11-25,AAPL,116.053885
2015-11-27,AAPL,115.837567
2015-11-30,AAPL,116.319369
2015-12-01,AAPL,115.375435
2015-12-02,AAPL,114.333185
2015-12-03,AAPL,113.271265
2015-12-04,AAPL,117.037143
2015-12-07,AAPL,116.2997
2015-12-08,AAPL,116.250541
2015-12-09,AAPL,113.684239
2015-12-10,AAPL,114.225026
2015-12-11,AAPL,111.285088
2015-12-14,AAPL,110.596811
2015-12-15,AAPL,108.640123
2015-12-16,AAPL,109.47589
2015-12-17,AAPL,107.155409
2015-12-18,AAPL,104.254795
2015-12-21,AAPL,105.533033
2015-12-22,AAPL,105.434708
2015-12-23,AAPL,106.791601
2015-12-24,AAPL,106.22131
2015-12-28,AAPL,105.031569
2015-12-29,AAPL,106.919422
2015-12-30,AAPL,105.523198
2015-12-31,AAPL,103.49769
2016-01-04,AAPL,103.58618
2016-01-05,AAPL,100.99038
2016-01-06,AAPL,99.01403
2016-01-07,AAPL,94.835186
2016-01-08,AAPL,95.336649
2016-01-11,AAPL,96.880363
2016-01-12,AAPL,98.286422
2016-01-13,AAPL,95.75945
2016-01-14,AAPL,97.853786
2016-01-15,AAPL,95.503801
2016-01-19,AAPL,95.041677
2016-01-20,AAPL,95.169497
2016-01-21,AAPL,94.687703
2016-01-22,AAPL,99.721977
2016-01-25,AAPL,97.775131
2016-01-26,AAPL,98.315919
2016-01-27,AAPL,91.855917
2016-01-28,AAPL,92.514698
2016-01-29,AAPL,95.710285
2016-02-01,AAPL,94.815524
2016-02-02,AAPL,92.898175
2016-02-03,AAPL,94.736862
2016-02-04,AAPL,95.498081
2016-02-05,AAPL,92.947509
2016-02-08,AAPL,93.926221
2016-02-09,AAPL,93.906445
2016-02-10,AAPL,93.194657
2016-02-11,AAPL,92.631159
2016-02-12,AAPL,92.917852
2016-02-16,AAPL,95.537625
2016-02-17,AAPL,97.000746
2016-02-18,AAPL,95.161963
2016-02-19,AAPL,94.944471
2016-02-22,AAPL,95.774885
2016-02-23,AAPL,93.609872
2016-02-24,AAPL,95.003784
2016-02-25,AAPL,95.656259
2016-02-26,AAPL,95.80455
2016-02-29,AAPL,95.587058
2016-03-01,AAPL,99.383251
2016-03-02,AAPL,99.600743
2016-03-03,AAPL,100.342188
2016-03-04,AAPL,101.834965
2016-03-07,AAPL,100.70797
2016-03-08,AAPL,99.877548
2016-03-09,AAPL,99.966525
2016-03-10,AAPL,100.01595
2016-03-11,AAPL,101.09352
2016-03-14,AAPL,101.350549
2016-03-15,AAPL,103.387056
2016-03-16,AAPL,104.7612
2016-03-17,AAPL,104.593141
2016-03-18,AAPL,104.711767
2016-03-21,AAPL,104.701886
2016-03-22,AAPL,105.502644
2016-03-23,AAPL,104.91937
2016-03-24,AAPL,104.464619
2016-03-28,AAPL,103.990098
2016-03-29,AAPL,106.451693
2016-03-30,AAPL,108.310245
2016-03-31,AAPL,107.746747
2016-04-01,AAPL,108.73534
2016-04-04,AAPL,109.852455
2016-04-05,AAPL,108.557393
2016-04-06,AAPL,109.694276
2016-04-07,AAPL,107.301883
2016-04-08,AAPL,107.420517
2016-04-11,AAPL,107.776404
2016-04-12,AAPL,109.180211
2016-04-13,AAPL,110.761959
2016-04-14,AAPL,110.821272
2016-04-15,AAPL,108.596938
2016-04-18,AAPL,106.253977
2016-04-19,AAPL,105.690479
2016-04-20,AAPL,105.907963
2016-04-21,AAPL,104.7612
2016-04-22,AAPL,104.474507
2016-04-25,AAPL,103.881352
2016-04-26,AAPL,103.159676
2016-04-27,AAPL,96.704165
2016-04-28,AAPL,93.748274
2016-04-29,AAPL,92.670704
2016-05-02,AAPL,92.571846
2016-05-03,AAPL,94.09428
2016-05-04,AAPL,93.115575
2016-05-05,AAPL,92.737619
2016-05-06,AAPL,92.220424
2016-05-09,AAPL,92.290046
2016-05-10,AAPL,92.916649
2016-05-11,AAPL,92.011556
2016-05-12,AAPL,89.853242
2016-05-13,AAPL,90.032273
2016-05-16,AAPL,93.37417
2016-05-17,AAPL,92.986272
2016-05-18,AAPL,94.050506
2016-05-19,AAPL,93.692445
2016-05-20,AAPL,94.706954
2016-05-23,AAPL,95.910433
2016-05-24,AAPL,97.372514
2016-05-25,AAPL,99.083248
2016-05-26,AAPL,99.868992
2016-05-27,AAPL,99.809311
2016-05-31,AAPL,99.321953
2016-06-01,AAPL,97.929494
2016-06-02,AAPL,97.193484
2016-06-03,AAPL,97.392403
2016-06-06,AAPL,98.098577
2016-06-07,AAPL,98.496423
2016-06-08,AAPL,98.406912
2016-06-09,AAPL,99.113085
2016-06-10,AAPL,98.297504
2016-06-13,AAPL,96.815526
2016-06-14,AAPL,96.934883
2016-06-15,AAPL,96.616607
2016-06-16,AAPL,97.024402
2016-06-17,AAPL,94.816362
2016-06-20,AAPL,94.587598
2016-06-21,AAPL,95.393239
2016-06-22,AAPL,95.035178
2016-06-23,AAPL,95.58221
2016-06-24,AAPL,92.89676
2016-06-27,AAPL,91.544087
2016-06-28,AAPL,93.085731
2016-06-29,AAPL,93.891372
2016-06-30,AAPL,95.084904
2016-07-01,AAPL,95.373342
2016-07-05,AAPL,94.47819
2016-07-06,AAPL,95.015281
2016-07-07,AAPL,95.423076
2016-07-08,AAPL,96.159086
2016-07-11,AAPL,96.457473
2016-07-12,AAPL,96.895097
2016-07-13,AAPL,96.348065
2016-07-14,AAPL,98.257718
2016-07-15,AAPL,98.24777
2016-07-18,AAPL,99.292116
2016-07-19,AAPL,99.331901
2016-07-20,AAPL,99.421412
2016-07-21,AAPL,98.894269
2016-07-22,AAPL,98.128421
2016-07-25,AAPL,96.815526
2016-07-26,AAPL,96.149138
2016-07-27,AAPL,102.3953
2016-07-28,AAPL,103.77781
2016-07-29,AAPL,103.648513
2016-08-01,AAPL,105.478603
2016-08-02,AAPL,103.917063
2016-08-03,AAPL,105.220002
2016-08-04,AAPL,105.870003
2016-08-05,AAPL,107.480003
2016-08-08,AAPL,108.370003
2016-08-09,AAPL,108.809998
2016-08-10,AAPL,108.0
2016-08-11,AAPL,107.93
2016-08-12,AAPL,108.18
2016-08-15,AAPL,109.480003
2016-08-16,AAPL,109.379997
2016-08-17,AAPL,109.220001
2016-08-18,AAPL,109.080002
2016-08-19,AAPL,109.360001
2016-08-22,AAPL,108.510002
2016-08-23,AAPL,108.849998
2016-08-24,AAPL,108.029999
2016-08-25,AAPL,107.57
2016-08-26,AAPL,106.940002
2016-08-29,AAPL,106.82
2016-08-30,AAPL,106.0
2016-08-31,AAPL,106.099998
2016-09-01,AAPL,106.730003
2016-09-02,AAPL,107.730003
2016-09-06,AAPL,107.699997
2016-09-07,AAPL,108.360001
2016-09-08,AAPL,105.519997
2016-09-09,AAPL,103.129997
2016-09-12,AAPL,105.440002
2016-09-13,AAPL,107.949997
2016-09-14,AAPL,111.769997
2016-09-15,AAPL,115.57
2016-09-16,AAPL,114.919998
2000-01-03,AXP,36.791884
2000-01-04,AXP,35.40268
2000-01-05,AXP,34.503484
2000-01-06,AXP,35.206442
2000-01-07,AXP,35.719016
2000-01-10,AXP,36.21695
2000-01-11,AXP,36.553777
2000-01-12,AXP,36.363396
2000-01-13,AXP,36.553777
2000-01-14,AXP,37.373894
2000-01-18,AXP,35.513991
2000-01-19,AXP,34.898903
2000-01-20,AXP,35.477378
2000-01-21,AXP,35.543279
2000-01-24,AXP,35.616499
2000-01-25,AXP,37.110289
2000-01-26,AXP,37.43247
2000-01-27,AXP,38.179366
2000-01-28,AXP,37.080992
2000-01-31,AXP,38.604073
2000-02-01,AXP,39.59993
2000-02-02,AXP,38.472268
2000-02-03,AXP,38.164725
2000-02-04,AXP,37.827888
2000-02-07,AXP,38.062208
2000-02-08,AXP,38.194013
2000-02-09,AXP,36.685585
2000-02-10,AXP,36.202299
2000-02-11,AXP,35.967977
2000-02-14,AXP,36.085144
2000-02-15,AXP,37.286023
2000-02-16,AXP,36.048528
2000-02-17,AXP,34.66458
2000-02-18,AXP,32.394612
2000-02-22,AXP,32.599647
2000-02-23,AXP,32.365324
2000-02-24,AXP,30.461483
2000-02-25,AXP,29.231304
2000-02-28,AXP,31.076565
2000-02-29,AXP,31.442693
2000-03-01,AXP,31.750236
2000-03-02,AXP,31.296247
2000-03-03,AXP,31.2816
2000-03-06,AXP,30.28574
2000-03-07,AXP,29.612073
2000-03-08,AXP,28.762671
2000-03-09,AXP,28.762671
2000-03-10,AXP,29.685299
2000-03-13,AXP,29.656011
2000-03-14,AXP,30.095359
2000-03-15,AXP,31.135154
2000-03-16,AXP,33.683371
2000-03-17,AXP,33.654083
2000-03-20,AXP,33.273314
2000-03-21,AXP,34.181294
2000-03-22,AXP,34.620648
2000-03-23,AXP,36.553777
2000-03-24,AXP,36.46591
2000-03-27,AXP,35.265022
2000-03-28,AXP,35.733664
2000-03-29,AXP,35.528632
2000-03-30,AXP,34.913541
2000-03-31,AXP,34.898903
2000-04-03,AXP,36.436622
2000-04-04,AXP,34.444908
2000-04-05,AXP,33.859105
2000-04-06,AXP,33.038991
2000-04-07,AXP,32.584996
2000-04-10,AXP,33.551565
2000-04-11,AXP,34.020201
2000-04-12,AXP,35.323607
2000-04-13,AXP,34.210586
2000-04-14,AXP,31.398755
2000-04-17,AXP,31.398755
2000-04-18,AXP,32.790031
2000-04-19,AXP,32.687514
2000-04-20,AXP,33.56537
2000-04-24,AXP,35.223108
2000-04-25,AXP,37.086212
2000-04-26,AXP,36.294027
2000-04-27,AXP,36.382046
2000-04-28,AXP,35.091075
2000-05-01,AXP,35.531177
2000-05-02,AXP,34.753655
2000-05-03,AXP,33.330653
2000-05-04,AXP,33.976133
2000-05-05,AXP,34.416244
2000-05-08,AXP,35.692551
2000-05-09,AXP,34.738989
2000-05-10,AXP,33.653397
2000-05-11,AXP,34.85645
2000-05-12,AXP,35.384581
2000-05-15,AXP,36.74891
2000-05-16,AXP,36.000725
2000-05-17,AXP,35.868692
2000-05-18,AXP,36.484842
2000-05-19,AXP,35.428586
2000-05-22,AXP,34.944469
2000-05-23,AXP,35.736665
2000-05-24,AXP,35.208534
2000-05-25,AXP,34.416344
2000-05-26,AXP,34.548376
2000-05-30,AXP,35.64864
2000-05-31,AXP,38.025218
2000-06-01,AXP,37.937199
2000-06-02,AXP,39.785643
2000-06-05,AXP,39.169493
2000-06-06,AXP,38.025218
2000-06-07,AXP,39.741629
2000-06-08,AXP,38.729387
2000-06-09,AXP,37.893185
2000-06-12,AXP,37.783163
2000-06-13,AXP,38.377303
2000-06-14,AXP,39.961684
2000-06-15,AXP,39.081474
2000-06-16,AXP,36.26479
2000-06-19,AXP,37.673131
2000-06-20,AXP,38.025218
2000-06-21,AXP,37.056981
2000-06-22,AXP,37.62912
2000-06-23,AXP,37.761153
2000-06-26,AXP,39.565591
2000-06-27,AXP,38.157251
2000-06-28,AXP,37.497084
2000-06-29,AXP,36.968962
2000-06-30,AXP,36.704896
2000-07-03,AXP,36.880943
2000-07-05,AXP,36.761043
2000-07-06,AXP,36.628808
2000-07-07,AXP,37.907074
2000-07-10,AXP,38.700476
2000-07-11,AXP,38.127465
2000-07-12,AXP,38.78863
2000-07-13,AXP,38.832711
2000-07-14,AXP,39.890583
2000-07-17,AXP,39.714267
2000-07-18,AXP,38.920865
2000-07-19,AXP,38.832711
2000-07-20,AXP,40.110971
2000-07-21,AXP,41.785939
2000-07-24,AXP,40.243209
2000-07-25,AXP,39.405725
2000-07-26,AXP,39.229409
2000-07-27,AXP,41.124765
2000-07-28,AXP,39.493879
2000-07-31,AXP,39.978737
2000-08-01,AXP,40.155046
2000-08-02,AXP,40.463597
2000-08-03,AXP,40.904374
2000-08-04,AXP,42.182637
2000-08-07,AXP,41.124765
2000-08-08,AXP,41.433316
2000-08-09,AXP,42.050399
2000-08-10,AXP,41.345153
2000-08-11,AXP,42.138555
2000-08-14,AXP,42.314872
2000-08-15,AXP,41.741857
2000-08-16,AXP,40.419516
2000-08-17,AXP,41.257
2000-08-18,AXP,41.257
2000-08-21,AXP,41.697776
2000-08-22,AXP,40.860292
2000-08-23,AXP,40.419516
2000-08-24,AXP,39.846502
2000-08-25,AXP,39.890583
2000-08-28,AXP,42.226715
2000-08-29,AXP,41.785939
2000-08-30,AXP,41.565541
2000-08-31,AXP,41.620644
2000-09-01,AXP,41.212918
2000-09-05,AXP,42.138555
2000-09-06,AXP,42.314872
2000-09-07,AXP,41.830011
2000-09-08,AXP,42.755648
2000-09-11,AXP,43.593132
2000-09-12,AXP,43.284587
2000-09-13,AXP,43.240506
2000-09-14,AXP,42.887883
2000-09-15,AXP,41.830011
2000-09-18,AXP,40.904374
2000-09-19,AXP,42.182637
2000-09-20,AXP,40.904374
2000-09-21,AXP,41.080684
2000-09-22,AXP,41.433316
2000-09-25,AXP,42.314872
2000-09-26,AXP,42.006327
2000-09-27,AXP,41.433316
2000-09-28,AXP,42.976036
2000-09-29,AXP,42.843811
2000-10-02,AXP,44.430615
2000-10-03,AXP,43.372743
2000-10-04,AXP,42.98788
2000-10-05,AXP,43.076148
2000-10-06,AXP,40.91351
2000-10-09,AXP,39.986671
2000-10-10,AXP,39.192235
2000-10-11,AXP,38.397799
2000-10-12,AXP,36.632382
2000-10-13,AXP,38.088847
2000-10-16,AXP,39.368781
2000-10-17,AXP,37.956446
2000-10-18,AXP,38.309531
2000-10-19,AXP,39.589456
2000-10-20,AXP,39.589456
2000-10-23,AXP,38.397799
2000-10-24,AXP,40.339753
2000-10-25,AXP,40.516299
2000-10-26,AXP,38.441929
2000-10-27,AXP,39.41291
2000-10-30,AXP,41.266596
2000-10-31,AXP,42.369984
2000-11-01,AXP,41.222463
2000-11-02,AXP,40.692835
2000-11-03,AXP,42.105167
2000-11-06,AXP,42.811335
2000-11-07,AXP,43.03201
2000-11-08,AXP,40.957649
2000-11-09,AXP,41.134189
2000-11-10,AXP,40.295623
2000-11-13,AXP,39.457049
2000-11-14,AXP,40.47216
2000-11-15,AXP,40.736974
2000-11-16,AXP,40.781103
2000-11-17,AXP,39.589456
2000-11-20,AXP,37.162004
2000-11-21,AXP,37.603354
2000-11-22,AXP,36.588243
2000-11-24,AXP,36.2793
2000-11-27,AXP,37.426818
2000-11-28,AXP,38.927421
2000-11-29,AXP,40.207346
2000-11-30,AXP,38.795011
2000-12-01,AXP,38.309531
2000-12-04,AXP,36.72065
2000-12-05,AXP,38.132985
2000-12-06,AXP,37.956446
2000-12-07,AXP,37.735764
2000-12-08,AXP,38.706743
2000-12-11,AXP,39.898399
2000-12-12,AXP,39.677724
2000-12-13,AXP,39.898399
2000-12-14,AXP,39.148096
2000-12-15,AXP,38.574336
2000-12-18,AXP,40.074939
2000-12-19,AXP,38.795011
2000-12-20,AXP,36.323429
2000-12-21,AXP,37.117874
2000-12-22,AXP,37.559225
2000-12-26,AXP,37.603354
2000-12-27,AXP,37.559225
2000-12-28,AXP,38.132985
2000-12-29,AXP,38.795011
2001-01-02,AXP,36.72065
2001-01-03,AXP,39.562041
2001-01-04,AXP,38.324351
2001-01-05,AXP,36.46781
2001-01-08,AXP,34.611262
2001-01-09,AXP,33.196751
2001-01-10,AXP,33.019942
2001-01-11,AXP,33.859809
2001-01-12,AXP,33.904006
2001-01-16,AXP,34.169228
2001-01-17,AXP,34.964888
2001-01-18,AXP,35.097499
2001-01-19,AXP,34.390244
2001-01-22,AXP,31.82645
2001-01-23,AXP,32.887331
2001-01-24,AXP,32.710514
2001-01-25,AXP,32.798927
2001-01-26,AXP,32.975736
2001-01-29,AXP,33.672382
2001-01-30,AXP,33.884557
2001-01-31,AXP,33.311685
2001-02-01,AXP,33.587516
2001-02-02,AXP,34.026008
2001-02-05,AXP,34.238183
2001-02-06,AXP,33.233887
2001-02-07,AXP,32.795389
2001-02-08,AXP,33.311685
2001-02-09,AXP,33.262176
2001-02-12,AXP,34.026008
2001-02-13,AXP,33.085359
2001-02-14,AXP,32.986345
2001-02-15,AXP,33.141944
2001-02-16,AXP,33.396557
2001-02-20,AXP,32.519554
2001-02-21,AXP,31.097975
2001-02-22,AXP,31.472823000000002
2001-02-23,AXP,31.755722
2001-02-26,AXP,31.967901
2001-02-27,AXP,32.137638
2001-02-28,AXP,31.034322
2001-03-01,AXP,30.411942
2001-03-02,AXP,30.942386
2001-03-05,AXP,30.617046
2001-03-06,AXP,30.404871
2001-03-07,AXP,31.260645
2001-03-08,AXP,31.423315
2001-03-09,AXP,30.220982
2001-03-12,AXP,28.57308
2001-03-13,AXP,29.443003
2001-03-14,AXP,27.215148
2001-03-15,AXP,28.148727
2001-03-16,AXP,27.00297
2001-03-19,AXP,27.413182
2001-03-20,AXP,26.359371
2001-03-21,AXP,24.746836
2001-03-22,AXP,24.541728
2001-03-23,AXP,26.026963
2001-03-26,AXP,26.720068
2001-03-27,AXP,28.042633
2001-03-28,AXP,27.589993
2001-03-29,AXP,27.554633
2001-03-30,AXP,29.209609
2001-04-02,AXP,28.085071
2001-04-03,AXP,26.868599
2001-04-04,AXP,25.656634
2001-04-05,AXP,27.152089
2001-04-06,AXP,26.018093
2001-04-09,AXP,26.31577
2001-04-10,AXP,27.052864
2001-04-11,AXP,27.251312
2001-04-12,AXP,27.775789
2001-04-16,AXP,27.308017
2001-04-17,AXP,27.626948
2001-04-18,AXP,30.178437
2001-04-19,AXP,30.447765
2001-04-20,AXP,29.412994
2001-04-23,AXP,28.711332
2001-04-24,AXP,28.881437
2001-04-25,AXP,29.129495
2001-04-26,AXP,29.696493
2001-04-27,AXP,31.000585
2001-04-30,AXP,30.079215
2001-05-01,AXP,29.944557
2001-05-02,AXP,30.64621
2001-05-03,AXP,30.093392
2001-05-04,AXP,31.078551
2001-05-07,AXP,30.639124
2001-05-08,AXP,29.271244
2001-05-09,AXP,29.483867
2001-05-10,AXP,30.362711
2001-05-11,AXP,29.958729
2001-05-14,AXP,30.057951
2001-05-15,AXP,29.653966
2001-05-16,AXP,31.397485
2001-05-17,AXP,31.440009
2001-05-18,AXP,30.972236
2001-05-21,AXP,31.886521
2001-05-22,AXP,32.637787
2001-05-23,AXP,31.680984
2001-05-24,AXP,31.610108
2001-05-25,AXP,30.71
2001-05-29,AXP,30.057951
2001-05-30,AXP,29.958729
2001-05-31,AXP,29.85242
2001-06-01,AXP,30.036688
2001-06-04,AXP,30.291837
2001-06-05,AXP,30.192615
2001-06-06,AXP,29.682312
2001-06-07,AXP,29.172022
2001-06-08,AXP,29.051536
2001-06-11,AXP,29.349203
2001-06-12,AXP,29.625617
2001-06-13,AXP,29.427172
2001-06-14,AXP,28.18686
2001-06-15,AXP,27.598598
2001-06-18,AXP,27.315099
2001-06-19,AXP,27.385976
2001-06-20,AXP,27.967152
2001-06-21,AXP,28.633373
2001-06-22,AXP,28.881437
2001-06-25,AXP,28.264819
2001-06-26,AXP,27.641126
2001-06-27,AXP,27.109562
2001-06-28,AXP,27.974238
2001-06-29,AXP,27.499376
2001-07-02,AXP,28.002584
2001-07-03,AXP,28.364777
2001-07-05,AXP,28.045199
2001-07-06,AXP,27.185869
2001-07-09,AXP,27.129056
2001-07-10,AXP,26.276836
2001-07-11,AXP,26.511197
2001-07-12,AXP,27.356319
2001-07-13,AXP,27.952872
2001-07-16,AXP,27.242689
2001-07-17,AXP,27.540961
2001-07-18,AXP,26.631927
2001-07-19,AXP,26.987018
2001-07-20,AXP,26.972812
2001-07-23,AXP,27.079345
2001-07-24,AXP,26.844984
2001-07-25,AXP,27.029632
2001-07-26,AXP,27.53386
2001-07-27,AXP,28.045199
2001-07-30,AXP,28.194333
2001-07-31,AXP,28.641751
2001-08-01,AXP,29.465567
2001-08-02,AXP,29.415854
2001-08-03,AXP,28.726968
2001-08-06,AXP,28.251146
2001-08-07,AXP,28.528121
2001-08-08,AXP,28.258253
2001-08-09,AXP,28.272453
2001-08-10,AXP,28.300857
2001-08-13,AXP,28.378983
2001-08-14,AXP,27.974178
2001-08-15,AXP,27.455743
2001-08-16,AXP,27.093552
2001-08-17,AXP,26.631927
2001-08-20,AXP,27.093552
2001-08-21,AXP,25.992761
2001-08-22,AXP,26.44018
2001-08-23,AXP,26.766864
2001-08-24,AXP,27.136156
2001-08-27,AXP,27.008325
2001-08-28,AXP,26.283936
2001-08-29,AXP,26.276836
2001-08-30,AXP,25.531137
2001-08-31,AXP,25.864931
2001-09-04,AXP,25.886237
2001-09-05,AXP,26.085085
2001-09-06,AXP,25.055315
2001-09-07,AXP,24.572391
2001-09-10,AXP,24.863566
2001-09-17,AXP,21.483084
2001-09-18,AXP,19.444854
2001-09-19,AXP,18.464802
2001-09-20,AXP,18.60684
2001-09-21,AXP,18.187828
2001-09-24,AXP,19.53718
2001-09-25,AXP,19.125276
2001-09-26,AXP,19.373836
2001-09-27,AXP,19.501674
2001-09-28,AXP,20.63797
2001-10-01,AXP,20.865225
2001-10-02,AXP,20.595357
2001-10-03,AXP,21.321745
2001-10-04,AXP,20.566865
2001-10-05,AXP,19.790628
2001-10-08,AXP,19.541372
